Gene ID	Gene Name	SRR7153131	SRR7153130	SRR7153129	SRR7153128	SRR7153127	SRR7153126
Zm00001eb237640		230	281	261	116	214	167
Zm00001eb237650		0	0	0	0	0	0
Zm00001eb237660		4	4	6	7	12	6
Zm00001eb237670		2	2	9	9	9	10
Zm00001eb237680		1090	1071	1130	572	811	864
Zm00001eb237690		0	0	0	0	0	0
Zm00001eb237700		51	101	81	35	72	59
Zm00001eb237710		0	0	0	0	0	0
Zm00001eb237720		140	149	199	77	123	136
Zm00001eb237730		0	0	0	0	0	0
Zm00001eb237740		0	0	0	0	0	0
Zm00001eb237750		602	483	663	266	366	461
Zm00001eb237760		418	421	530	141	266	255
Zm00001eb237770		0	0	0	0	0	0
Zm00001eb237780		0	0	0	0	0	0
Zm00001eb237790		0	0	0	0	0	0
Zm00001eb237800		0	0	0	0	0	0
Zm00001eb237810		148	138	194	94	113	128
Zm00001eb237820		17	14	30	14	32	31
Zm00001eb237830		2	1	0	1	1	6
Zm00001eb237840		0	0	0	0	0	0
Zm00001eb237850		0	0	0	0	0	0
Zm00001eb237860		0	0	0	0	0	0
Zm00001eb237870		0	0	0	0	0	0
Zm00001eb237880		25	18	42	20	88	47
Zm00001eb237890		160	151	204	75	179	133
Zm00001eb237900		39	21	43	17	22	29
Zm00001eb237910		0	0	0	0	1	0
Zm00001eb237920		497	636	627	276	283	385
Zm00001eb237930		661	570	708	193	355	300
Zm00001eb237940		0	0	0	0	0	0
Zm00001eb237950		0	0	0	0	0	0
Zm00001eb237960		107	332	309	264	135	158
Zm00001eb237970		0	0	0	0	0	0
Zm00001eb237980		39	30	75	29	44	43
Zm00001eb237990		0	0	0	0	0	0
Zm00001eb238000		395	449	620	372	331	466
Zm00001eb238010		0	0	0	0	0	0
Zm00001eb238020		665	601	740	353	523	514
Zm00001eb238030		22	21	27	37	10	12
Zm00001eb238040		0	0	0	0	0	0
Zm00001eb238050		16	43	44	9	31	12
Zm00001eb238060		35	33	97	60	195	61
Zm00001eb238070		0	0	0	0	0	0
Zm00001eb238080		566	526	628	184	353	303
Zm00001eb238090		257	173	269	22	95	37
Zm00001eb238100		0	0	0	0	0	0
Zm00001eb238110		4	18	13	5	6	8
Zm00001eb238120		5	11	10	11	37	5
Zm00001eb238130		0	0	0	0	0	0
Zm00001eb238140		0	0	0	0	0	0
Zm00001eb238150		0	0	0	0	0	0
Zm00001eb238160		1	15	31	35	41	20
Zm00001eb238170		74	39	181	36	165	90
Zm00001eb238180		0	0	1	0	1	0
Zm00001eb238190		113	58	80	21	47	31
Zm00001eb238200		10	1	5	3	3	4
Zm00001eb238210		7	7	8	1	4	3
Zm00001eb238220		0	0	0	0	0	0
Zm00001eb238230		207	251	244	83	218	183
Zm00001eb238240		0	0	0	1	1	0
Zm00001eb238250		216	318	315	128	193	194
Zm00001eb238260		0	0	0	0	0	0
Zm00001eb238270		1	0	0	0	0	0
Zm00001eb238280		0	0	0	0	0	0
Zm00001eb238290		0	0	0	0	0	0
Zm00001eb238300		1	0	2	0	0	0
Zm00001eb238310		0	0	0	0	0	0
Zm00001eb238320		170	149	202	74	125	122
Zm00001eb238330		745	556	786	444	350	405
Zm00001eb238340		408	461	602	232	331	358
Zm00001eb238350		0	0	0	0	0	0
Zm00001eb238360		0	0	0	0	0	0
Zm00001eb238370		0	0	1	0	1	0
Zm00001eb238380		3	0	2	2	2	0
Zm00001eb238390		1	1	2	2	3	6
Zm00001eb238400		0	1	0	0	1	0
Zm00001eb238410		0	0	0	0	0	0
Zm00001eb238420		0	0	0	0	0	1
Zm00001eb238430		4	0	0	0	0	0
Zm00001eb238440		21	57	22	6	14	7
Zm00001eb238450		1	0	0	0	0	0
Zm00001eb238460		173	151	198	106	129	170
Zm00001eb238470		0	0	0	0	0	0
Zm00001eb238480		0	0	0	2	1	0
Zm00001eb238490		0	0	0	0	0	0
Zm00001eb238500		0	0	0	0	0	0
Zm00001eb238510		140	145	153	87	139	110
Zm00001eb238520		0	0	0	0	0	0
Zm00001eb238530		0	0	0	0	0	0
Zm00001eb238540		0	0	0	0	0	0
Zm00001eb238550		0	0	0	0	0	0
Zm00001eb238560		1	3	1	0	6	3
Zm00001eb238570		0	0	0	0	0	0
Zm00001eb238580		0	0	3	1	2	0
Zm00001eb238590		144	126	228	51	102	134
Zm00001eb238600		3	6	5	2	0	4
Zm00001eb238610		1096	1080	1194	375	752	582
Zm00001eb238620		0	0	0	0	0	0
Zm00001eb238630		0	0	0	0	0	0
Zm00001eb238640		2	5	3	1	7	3
Zm00001eb238650		6	8	31	13	26	25
Zm00001eb238660		403	431	502	273	370	367
Zm00001eb238670		4052	2966	4512	1140	3736	2428
Zm00001eb238680		62	56	72	32	119	73
Zm00001eb238690		0	0	0	0	0	0
Zm00001eb238700		11	621	5	328	322	0
Zm00001eb238710		0	0	0	0	0	0
Zm00001eb238720		0	0	0	0	0	0
Zm00001eb238730		0	0	0	0	0	0
Zm00001eb238740		0	0	0	0	0	3
Zm00001eb238750		0	0	0	0	0	0
Zm00001eb238760		66	78	74	41	58	53
Zm00001eb238770		928	1185	1295	498	691	694
Zm00001eb238780		107	85	107	34	97	64
Zm00001eb238790		78	64	68	41	67	59
Zm00001eb238800		0	0	0	1	1	1
Zm00001eb238810		2	0	0	0	2	0
Zm00001eb238820		813	733	861	404	464	411
Zm00001eb238830		0	0	0	0	0	0
Zm00001eb238840		0	1	0	0	1	0
Zm00001eb238850		4	4	2	3	3	4
Zm00001eb238860		0	0	0	0	0	0
Zm00001eb238870		0	0	0	0	0	0
Zm00001eb238880		0	0	0	0	0	0
Zm00001eb238890		26	20	36	8	29	27
Zm00001eb238900		15690	19266	17734	3276	13709	6045
Zm00001eb238910		0	2	0	0	4	3
Zm00001eb238920		0	0	2	0	0	0
Zm00001eb238930		2782	2491	3013	1025	2410	1557
Zm00001eb238940		138	141	155	43	99	77
Zm00001eb238950		0	0	0	0	0	0
Zm00001eb238960		0	0	0	1	0	0
Zm00001eb238970		0	0	0	0	0	0
Zm00001eb238980		0	0	0	0	0	0
Zm00001eb238990		0	0	1	0	7	0
Zm00001eb239000		0	3	0	0	2	0
Zm00001eb239010		1	0	2	0	0	0
Zm00001eb239020		0	0	0	0	0	0
Zm00001eb239030		0	0	0	0	0	0
Zm00001eb239040		3	1	0	1	2	0
Zm00001eb239050		78	120	160	68	74	86
Zm00001eb239060		0	0	0	0	0	0
Zm00001eb239070		895	925	1280	510	1169	898
Zm00001eb239080		0	0	0	0	0	0
Zm00001eb239090		88	60	73	94	115	91
Zm00001eb239100		0	0	0	0	0	0
Zm00001eb239110		0	0	0	0	0	0
Zm00001eb239120		0	0	0	0	0	0
Zm00001eb239130		79	100	100	35	70	69
Zm00001eb239140		12	17	6	12	18	11
Zm00001eb239150		1	0	1	0	0	1
Zm00001eb239160		1	0	0	0	0	0
Zm00001eb239170		0	10	38	18	87	29
Zm00001eb239180		18	12	8	8	10	11
Zm00001eb239190		0	0	0	0	0	0
Zm00001eb239200		0	0	0	0	0	0
Zm00001eb239210		20	11	30	7	21	19
Zm00001eb239220		0	0	0	0	0	0
Zm00001eb239230		0	0	0	0	0	0
Zm00001eb239240		0	0	0	0	0	0
Zm00001eb239250		0	0	0	0	0	0
Zm00001eb239260		0	0	0	0	0	0
Zm00001eb239270		0	0	0	3	0	2
Zm00001eb239280		0	0	0	0	0	0
Zm00001eb239290		0	0	0	0	0	0
Zm00001eb239300		5993	4412	4513	3527	2757	3977
Zm00001eb239310		0	0	0	0	0	0
Zm00001eb239320		0	0	0	0	0	0
Zm00001eb239330		0	1	0	0	0	1
Zm00001eb239340		0	4	3	0	0	2
Zm00001eb239350		0	0	0	0	0	0
Zm00001eb239360		0	0	0	0	0	0
Zm00001eb239370		61	63	95	28	65	55
Zm00001eb239380		54	63	139	40	21	50
Zm00001eb239390		0	0	2	0	7	1
Zm00001eb239400		0	0	0	0	0	0
Zm00001eb239410		0	0	0	0	0	0
Zm00001eb239420		0	0	0	0	0	0
Zm00001eb239430		0	0	1	0	0	0
Zm00001eb239440		0	0	0	0	0	0
Zm00001eb239450		0	0	0	0	1	0
Zm00001eb239460		0	0	0	0	0	0
Zm00001eb239470		0	0	0	0	0	0
Zm00001eb239480		0	0	0	0	0	0
Zm00001eb239490		0	0	0	0	0	0
Zm00001eb239500		0	0	0	0	0	2
Zm00001eb239510		67	90	70	49	55	93
Zm00001eb239520		196	444	535	264	520	365
Zm00001eb239530		2262	1636	2573	517	2202	1017
Zm00001eb239540		0	0	1	0	0	0
Zm00001eb239550		34	61	44	57	80	56
Zm00001eb239560		284	253	368	178	191	222
Zm00001eb239570		0	0	0	0	0	0
Zm00001eb239580		0	0	0	0	1	1
Zm00001eb239590		0	0	0	0	0	0
Zm00001eb239600		0	0	0	0	0	0
Zm00001eb239610		196	139	146	86	118	125
Zm00001eb239620		19	16	15	9	17	14
Zm00001eb239630		0	0	0	0	19	0
Zm00001eb239640		0	0	0	0	0	0
Zm00001eb239650		89	100	114	53	100	102
Zm00001eb239660		12	5	4	3	5	5
Zm00001eb239670		40	41	69	41	62	26
Zm00001eb239680		211	108	102	19	23	30
Zm00001eb239690		487	293	342	195	189	281
Zm00001eb239700		0	0	0	0	1	0
Zm00001eb239710		0	0	1	0	0	0
Zm00001eb239720		0	0	0	0	0	0
Zm00001eb239730		0	0	0	0	0	0
Zm00001eb239740		748	678	807	623	772	770
Zm00001eb239750		1	1	1	1	0	0
Zm00001eb239760		0	0	0	1	0	0
Zm00001eb239770		23	34	36	29	54	60
Zm00001eb239780		0	1	0	0	0	0
Zm00001eb239790		792	769	790	289	644	479
Zm00001eb239800		0	0	0	0	0	0
Zm00001eb239810		1	0	2	0	2	1
Zm00001eb239820		0	0	0	0	0	0
Zm00001eb239830		0	0	0	0	0	0
Zm00001eb239840		1	0	0	0	0	0
Zm00001eb239850		5	1	9	0	5	2
Zm00001eb239860		0	0	0	0	0	0
Zm00001eb239870		0	0	0	0	0	2
Zm00001eb239880		4	4	1	0	2	1
Zm00001eb239890		2381	2616	2500	1196	1571	1710
Zm00001eb239900		0	0	0	0	0	0
Zm00001eb239910		2	9	6	2	4	7
Zm00001eb239920		453	315	450	175	251	232
Zm00001eb239930		1	0	0	0	0	0
Zm00001eb239940		0	0	0	0	0	0
Zm00001eb239950		0	0	0	0	0	0
Zm00001eb239960		0	0	0	0	0	0
Zm00001eb239970		0	0	0	0	0	0
Zm00001eb239980		0	0	0	0	0	0
Zm00001eb239990		104	108	154	55	97	62
Zm00001eb240000		0	0	0	0	0	0
Zm00001eb240010		48	68	63	15	52	34
Zm00001eb240020		1194	1300	1146	477	820	682
Zm00001eb240030		0	0	0	0	0	0
Zm00001eb240040		1482	1610	2821	866	1935	1282
Zm00001eb240050		0	0	0	0	0	0
Zm00001eb240060		0	0	0	0	0	0
Zm00001eb240070		0	0	0	0	0	0
Zm00001eb240080		0	0	0	0	0	0
Zm00001eb240090		4187	3441	4718	1145	3771	2097
Zm00001eb240100		0	0	0	0	0	0
Zm00001eb240110		248	235	236	184	416	288
Zm00001eb240120		0	0	0	0	0	0
Zm00001eb240130		812	944	1211	272	1305	463
Zm00001eb240140		0	0	1	0	0	0
Zm00001eb240150		0	0	0	0	0	0
Zm00001eb240160		2769	4305	2516	1785	4865	3642
Zm00001eb240170		100	104	158	39	142	87
Zm00001eb240180		2	0	0	0	0	0
Zm00001eb240190		411	503	431	199	311	276
Zm00001eb240200		2	10	13	8	14	17
Zm00001eb240210		130	73	135	19	71	61
Zm00001eb240220		0	0	0	0	0	0
Zm00001eb240230		1035	1029	1221	798	692	745
Zm00001eb240240		0	0	0	0	0	0
Zm00001eb240250		0	0	0	0	0	0
Zm00001eb240260		0	0	0	0	0	0
Zm00001eb240270		0	0	0	0	0	0
Zm00001eb240280		0	0	0	1	0	0
Zm00001eb240290		0	0	0	0	0	0
Zm00001eb240300		0	0	0	0	0	0
Zm00001eb240310		2997	2658	3001	813	1127	1251
Zm00001eb240320		0	0	0	0	0	0
Zm00001eb240330		0	1	2	0	0	0
Zm00001eb240340		3	8	10	1	1	8
Zm00001eb240350		323	299	231	146	153	184
Zm00001eb240360		0	0	0	0	0	0
Zm00001eb240370		0	0	1	0	0	1
Zm00001eb240380		1880	2019	2381	987	2052	1666
Zm00001eb240390		0	0	0	0	0	0
Zm00001eb240400		1085	1108	1302	607	832	854
Zm00001eb240410		924	1127	1159	472	658	600
Zm00001eb240420		0	0	1	0	0	0
Zm00001eb240430		1925	1781	2184	938	1553	1359
Zm00001eb240440		276	520	692	483	586	648
Zm00001eb240450		0	0	0	0	0	0
Zm00001eb240460		0	0	0	0	0	0
Zm00001eb240470		0	0	0	0	0	0
Zm00001eb240480		0	0	0	0	0	0
Zm00001eb240490		0	1	1	0	0	0
Zm00001eb240500		0	0	0	0	0	0
Zm00001eb240510		0	0	0	0	0	0
Zm00001eb240520		0	0	0	0	0	0
Zm00001eb240530		0	0	0	0	0	0
Zm00001eb240540		0	0	0	0	0	0
Zm00001eb240550		0	0	0	0	0	0
Zm00001eb240560		0	0	0	0	0	0
Zm00001eb240570		0	0	0	0	0	0
Zm00001eb240580		0	0	0	0	0	0
Zm00001eb240590		0	0	0	0	0	0
Zm00001eb240600		0	0	0	0	0	0
Zm00001eb240610		1	1	2	1	13	5
Zm00001eb240620		28	36	72	30	43	32
Zm00001eb240630		1913	1808	2352	747	1546	1222
Zm00001eb240640		154	184	275	105	227	206
Zm00001eb240650		594	701	416	94	200	107
Zm00001eb240660		322	316	381	92	212	167
Zm00001eb240670		0	0	0	0	0	0
Zm00001eb240680		0	0	0	0	0	0
Zm00001eb240690		0	0	0	0	0	0
Zm00001eb240700		893	1178	1223	333	953	1066
Zm00001eb240710		1	0	0	0	0	0
Zm00001eb240720		1529	1579	1450	691	1104	969
Zm00001eb240730		100	122	151	82	85	76
Zm00001eb240740		14	31	14	9	9	9
Zm00001eb240750		0	0	1	0	0	0
Zm00001eb240760		323	304	396	111	262	128
Zm00001eb240770		2775	2632	2225	1112	1267	1574
Zm00001eb240780		1331	1304	1082	562	714	800
Zm00001eb240790		0	2	1	0	0	0
Zm00001eb240800		0	0	0	0	0	0
Zm00001eb240810		1795	1465	2071	967	1857	1328
Zm00001eb240820		485	446	556	250	285	336
Zm00001eb240830		0	0	0	0	0	0
Zm00001eb240840		0	0	0	0	0	0
Zm00001eb240850		0	0	0	0	0	0
Zm00001eb240860		0	0	0	0	0	0
Zm00001eb240870		11777	8024	9197	8825	4032	8232
Zm00001eb240880		0	0	0	0	0	0
Zm00001eb240890		0	0	0	0	0	0
Zm00001eb240900		0	0	0	0	0	0
Zm00001eb240910		3	3	15	7	2	5
Zm00001eb240920		70	105	73	33	53	52
Zm00001eb240930		2	16	8	2	4	5
Zm00001eb240940		268	266	363	208	316	306
Zm00001eb240950		0	0	0	0	0	0
Zm00001eb240960		329	328	374	149	218	182
Zm00001eb240970		441	256	446	287	286	292
Zm00001eb240980		0	0	1	0	0	0
Zm00001eb240990		0	0	0	0	0	0
Zm00001eb241000		1485	1489	1686	617	1153	917
Zm00001eb241010		0	0	0	0	0	0
Zm00001eb241020		8	1	12	0	0	0
Zm00001eb241030		0	0	0	0	0	0
Zm00001eb241040		1206	1147	1646	934	412	697
Zm00001eb241050		0	0	0	0	0	0
Zm00001eb241060		508	547	624	239	415	391
Zm00001eb241070		0	0	0	0	0	0
Zm00001eb241080		137	173	160	52	136	102
Zm00001eb241090		361	386	466	152	379	232
Zm00001eb241100		0	0	0	0	0	0
Zm00001eb241110		62	69	91	44	93	86
Zm00001eb241120		0	0	0	0	0	0
Zm00001eb241130		1329	1186	1414	909	911	1071
Zm00001eb241140		5	4	4	0	4	3
Zm00001eb241150		284	398	410	286	240	373
Zm00001eb241160		9	23	25	14	15	44
Zm00001eb241170		2966	2194	1794	797	1624	1432
Zm00001eb241180		10	0	0	1	1	1
Zm00001eb241190		2834	3250	3189	1099	2492	1570
Zm00001eb241200		0	0	0	0	0	0
Zm00001eb241210		0	1	0	0	0	0
Zm00001eb241220		0	1	0	1	4	0
Zm00001eb241230		161	244	261	193	185	173
Zm00001eb241240		2254	2614	2653	1288	1325	1810
Zm00001eb241250		0	0	0	0	0	0
Zm00001eb241260		4	1	2	1	0	0
Zm00001eb241270		0	0	1	0	0	0
Zm00001eb241280		0	0	0	0	0	0
Zm00001eb241290		542	557	598	203	482	323
Zm00001eb241300		123	121	188	78	93	105
Zm00001eb241310		209	309	270	46	73	72
Zm00001eb241320		1	7	0	2	0	1
Zm00001eb241330		0	0	0	0	0	0
Zm00001eb241340		0	0	0	0	0	0
Zm00001eb241350		0	0	0	0	0	0
Zm00001eb241360		0	0	0	0	0	0
Zm00001eb241370		1202	1374	1226	510	1056	754
Zm00001eb241380		11	20	16	6	18	13
Zm00001eb241390		322	352	314	166	179	215
Zm00001eb241400		140	162	247	102	179	114
Zm00001eb241410		0	0	0	0	0	0
Zm00001eb241420		139	116	185	97	86	102
Zm00001eb241430		0	0	0	0	0	0
Zm00001eb241440		0	0	0	0	0	0
Zm00001eb241450		0	0	0	0	0	0
Zm00001eb241460		0	0	0	0	0	0
Zm00001eb241470		0	0	0	0	0	0
Zm00001eb241480		0	0	0	0	0	0
Zm00001eb241490		0	0	0	0	0	1
Zm00001eb241500		104	138	213	61	130	88
Zm00001eb241510		405	393	580	218	345	341
Zm00001eb241520		10	16	22	7	28	16
Zm00001eb241530		50	53	91	12	79	38
Zm00001eb241540		0	0	0	0	0	0
Zm00001eb241550		2189	2189	2868	838	2198	1157
Zm00001eb241560		100	172	147	65	129	119
Zm00001eb241570		30	90	63	31	38	47
Zm00001eb241580		65	100	77	47	62	66
Zm00001eb241590		56	98	82	30	44	57
Zm00001eb241600		443	404	547	159	338	307
Zm00001eb241610		0	0	0	6	0	0
Zm00001eb241620		62	83	116	65	63	101
Zm00001eb241630		11	26	15	4	6	10
Zm00001eb241640		5	0	4	9	1	0
Zm00001eb241650		0	0	0	0	0	0
Zm00001eb241660		132	172	233	67	77	73
Zm00001eb241670		26	41	52	13	16	20
Zm00001eb241680		0	0	0	0	0	0
Zm00001eb241690		1805	2518	2410	833	2199	1436
Zm00001eb241700		2	2	1	1	2	1
Zm00001eb241710		1	0	1	0	0	0
Zm00001eb241720		153	129	70	20	23	35
Zm00001eb241730		0	0	0	0	0	0
Zm00001eb241740		6	9	2	3	4	1
Zm00001eb241750		0	2	0	0	1	0
Zm00001eb241760		0	1	0	0	0	1
Zm00001eb241770		235	248	275	106	258	131
Zm00001eb241780		4414	3192	4849	1709	1847	1631
Zm00001eb241790		1459	989	1411	1178	1468	1362
Zm00001eb241800		11	11	25	27	30	26
Zm00001eb241810		3488	2784	4401	5311	10272	7866
Zm00001eb241820		0	0	0	1	0	0
Zm00001eb241830		0	0	0	0	0	0
Zm00001eb241840		490	471	838	525	586	757
Zm00001eb241850		0	0	0	0	0	0
Zm00001eb241860		1408	1625	2000	398	1243	572
Zm00001eb241870		4	33	31	8	5	9
Zm00001eb241880		33	20	30	27	28	31
Zm00001eb241890		2	1	1	0	0	2
Zm00001eb241900		44	31	45	59	22	46
Zm00001eb241910		345	351	434	151	265	216
Zm00001eb241920		1300	1974	1185	1500	3696	1026
Zm00001eb241930		146	112	131	32	87	26
Zm00001eb241940		2	1	1	2	0	0
Zm00001eb241950		466	475	633	238	426	320
Zm00001eb241960		0	0	0	0	0	0
Zm00001eb241970		87	96	82	40	87	83
Zm00001eb241980		0	0	0	0	1	0
Zm00001eb241990		86	79	91	115	104	131
Zm00001eb242000		0	0	0	0	0	0
Zm00001eb242010		0	0	0	0	0	0
Zm00001eb242020		1373	1134	1677	536	777	704
Zm00001eb242030		457	413	446	86	100	123
Zm00001eb242040		0	1	1	0	0	0
Zm00001eb242050		773	1159	1043	390	547	646
Zm00001eb242060		23	20	18	9	28	18
Zm00001eb242070		13	12	20	4	21	9
Zm00001eb242080		292	301	348	159	286	224
Zm00001eb242090		0	0	0	0	0	0
Zm00001eb242100		1095	1208	1411	546	1026	860
Zm00001eb242110		0	0	0	0	0	0
Zm00001eb242120		0	0	0	0	0	0
Zm00001eb242130		0	0	0	0	0	0
Zm00001eb242140		0	0	0	0	0	0
Zm00001eb242150		0	0	0	0	0	0
Zm00001eb242160		0	0	0	0	0	0
Zm00001eb242170		0	0	0	0	0	0
Zm00001eb242180		0	0	0	0	0	0
Zm00001eb242190		0	0	0	0	0	0
Zm00001eb242200		0	0	0	0	0	0
Zm00001eb242210		0	0	0	0	0	0
Zm00001eb242220		0	0	0	0	1	0
Zm00001eb242230		305	194	276	94	123	155
Zm00001eb242240		13	20	36	32	8	28
Zm00001eb242250		0	0	0	0	0	0
Zm00001eb242260		3627	2819	3328	1812	2910	2793
Zm00001eb242270		0	0	0	0	0	0
Zm00001eb242280		222	255	243	90	136	134
Zm00001eb242290		0	0	0	0	0	0
Zm00001eb242300		2	4	3	3	7	3
Zm00001eb242310		0	0	0	0	0	0
Zm00001eb242320		30	21	27	50	33	35
Zm00001eb242330		0	0	0	0	0	0
Zm00001eb242340		378	439	483	217	291	271
Zm00001eb242350		0	0	0	0	1	0
Zm00001eb242360		24	71	84	42	135	107
Zm00001eb242370		0	0	0	0	0	0
Zm00001eb242380		225	339	563	155	486	275
Zm00001eb242390		25	41	39	9	45	18
Zm00001eb242400		1	21	23	3	14	3
Zm00001eb242410		79	34	54	18	4	19
Zm00001eb242420		1067	739	816	337	272	342
Zm00001eb242430		0	0	0	0	0	0
Zm00001eb242440		913	829	1047	343	652	544
Zm00001eb242450		28	33	40	9	30	15
Zm00001eb242460		0	1	2	0	4	0
Zm00001eb242470		2	1	1	0	3	4
Zm00001eb242480		16	57	37	16	18	40
Zm00001eb242490		493	443	572	230	322	347
Zm00001eb242500		0	0	0	0	0	0
Zm00001eb242510		1	1	1	5	4	3
Zm00001eb242520		0	0	0	0	0	1
Zm00001eb242530		0	0	0	0	0	2
Zm00001eb242540		0	0	0	0	1	0
Zm00001eb242550		1	0	1	0	0	0
Zm00001eb242560		372	323	381	216	148	239
Zm00001eb242570		0	0	0	0	0	0
Zm00001eb242580		1	6	7	1	3	4
Zm00001eb242590		0	1	2	0	1	2
Zm00001eb242600		9	13	3	4	9	10
Zm00001eb242610		92269	86536	88546	30248	43285	43998
Zm00001eb242620		0	0	0	0	0	0
Zm00001eb242630		373	419	553	244	319	275
Zm00001eb242640		0	0	0	0	0	0
Zm00001eb242650		2	0	0	0	1	0
Zm00001eb242660		0	0	0	0	0	0
Zm00001eb242670		2	0	1	0	0	0
Zm00001eb242680		11	9	17	5	2	7
Zm00001eb242690		1679	1137	1003	225	211	167
Zm00001eb242700		2	0	0	0	0	0
Zm00001eb242710		2	1	2	1	0	0
Zm00001eb242720		68	118	139	77	117	60
Zm00001eb242730		137	149	176	80	134	169
Zm00001eb242740		36	77	62	9	37	31
Zm00001eb242750		1	5	8	2	21	7
Zm00001eb242760		33	40	40	17	26	27
Zm00001eb242770		115	109	154	59	107	136
Zm00001eb242780		0	1	0	2	1	1
Zm00001eb242790		243	309	391	143	422	244
Zm00001eb242800		32	15	16	65	9	32
Zm00001eb242810		26	45	38	14	8	15
Zm00001eb242820		43	36	55	33	46	19
Zm00001eb242830		0	0	0	0	0	0
Zm00001eb242840		0	0	0	0	0	0
Zm00001eb242850		0	0	0	0	0	0
Zm00001eb242860		0	0	0	0	0	0
Zm00001eb242870		11	16	19	10	25	20
Zm00001eb242880		0	10	17	1	2	1
Zm00001eb242890		198	238	266	83	174	140
Zm00001eb242900		3	2	7	2	4	1
Zm00001eb242910		0	0	0	0	0	0
Zm00001eb242920		29	31	31	26	21	21
Zm00001eb242930		34	19	22	11	13	26
Zm00001eb242940		220	256	244	202	342	354
Zm00001eb242950		12	3	13	0	10	6
Zm00001eb242960		0	0	0	0	0	0
Zm00001eb242970		0	0	0	0	0	0
Zm00001eb242980		0	0	0	0	0	0
Zm00001eb242990		38	49	43	12	51	20
Zm00001eb243000		152	202	272	57	174	124
Zm00001eb243010		303	298	404	101	339	193
Zm00001eb243020		0	0	0	0	0	0
Zm00001eb243030		0	0	0	0	0	1
Zm00001eb243040		398	418	487	152	252	154
Zm00001eb243050		303	422	363	174	218	259
Zm00001eb243060		438	422	657	269	408	359
Zm00001eb243070		3	4	1	0	0	2
Zm00001eb243080		14	24	13	6	9	2
Zm00001eb243090		3	1	1	0	2	0
Zm00001eb243100		2	0	0	0	2	0
Zm00001eb243110		0	0	0	0	0	0
Zm00001eb243120		0	0	0	0	0	0
Zm00001eb243130		1009	1595	2321	111	1948	335
Zm00001eb243140		897	1023	1077	264	775	430
Zm00001eb243150		15	9	10	6	3	10
Zm00001eb243160		0	1	1	1	0	1
Zm00001eb243170		0	0	0	0	0	0
Zm00001eb243180		192	263	328	186	305	289
Zm00001eb243190		14	5	14	18	12	9
Zm00001eb243200		680	853	873	771	715	774
Zm00001eb243210		4	2	2	1	2	0
Zm00001eb243220		1	0	0	1	0	0
Zm00001eb243230		0	0	0	0	0	0
Zm00001eb243240		0	0	0	0	0	0
Zm00001eb243250		0	0	0	0	0	0
Zm00001eb243260		136	218	182	80	145	114
Zm00001eb243270		6	1	6	3	8	2
Zm00001eb243280		0	0	0	0	0	0
Zm00001eb243290		0	0	1	0	1	0
Zm00001eb243300		0	0	0	0	0	0
Zm00001eb243310		0	0	0	0	1	0
Zm00001eb243320		0	0	0	0	0	0
Zm00001eb243330		0	0	1	0	0	0
Zm00001eb243340		0	0	0	0	0	0
Zm00001eb243350		442	637	582	294	207	278
Zm00001eb243360		106	146	133	40	58	73
Zm00001eb243370		85	79	111	63	83	62
Zm00001eb243380		160	133	233	96	169	163
Zm00001eb243390		0	0	0	0	0	0
Zm00001eb243400		706	828	743	442	617	590
Zm00001eb243410		57	65	77	41	43	58
Zm00001eb243420		157	189	220	98	136	135
Zm00001eb243430		0	0	0	0	0	0
Zm00001eb243440		4043	3025	4691	1937	3004	2754
Zm00001eb243450		424	416	390	198	243	249
Zm00001eb243460		78	95	129	37	96	68
Zm00001eb243470		192	187	243	49	158	84
Zm00001eb243480		5	2	9	5	3	2
Zm00001eb243490		0	0	0	0	0	0
Zm00001eb243500		66	109	123	45	126	133
Zm00001eb243510		304	255	416	167	175	191
Zm00001eb243520		2	6	1	0	4	4
Zm00001eb243530		3743	2053	2746	1221	1510	1501
Zm00001eb243540		348	358	370	163	205	248
Zm00001eb243550		0	0	0	0	0	0
Zm00001eb243560		0	0	0	0	0	0
Zm00001eb243570		65	57	75	59	63	58
Zm00001eb243580		71	59	84	24	85	25
Zm00001eb243590		5	6	13	7	6	10
Zm00001eb243600		272	273	335	172	377	264
Zm00001eb243610		536	665	661	343	489	527
Zm00001eb243620		0	0	0	0	0	0
Zm00001eb243630		0	0	0	0	0	0
Zm00001eb243640		0	0	1	0	0	1
Zm00001eb243650		2	0	3	2	6	0
Zm00001eb243660		0	0	0	0	0	0
Zm00001eb243670		0	0	0	0	1	0
Zm00001eb243680		0	0	0	0	0	0
Zm00001eb243690		5	10	10	4	12	13
Zm00001eb243700		2054	1458	1997	3729	2442	3261
Zm00001eb243710		0	0	0	0	0	0
Zm00001eb243720		0	0	0	0	0	1
Zm00001eb243730		0	0	0	0	0	0
Zm00001eb243740		22	31	28	10	29	20
Zm00001eb243750		495	534	599	245	403	342
Zm00001eb243760		0	0	0	0	0	0
Zm00001eb243770		0	0	0	0	0	0
Zm00001eb243780		0	0	0	0	0	0
Zm00001eb243790		0	0	0	0	0	0
Zm00001eb243800		0	0	0	0	0	0
Zm00001eb243810		252	292	359	156	261	224
Zm00001eb243820		5	5	1	2	2	3
Zm00001eb243830		204	242	227	83	245	167
Zm00001eb243840		248	219	258	150	100	182
Zm00001eb243850		467	605	704	264	378	445
